i,smiles,A_G_eV,status
333,[H]N([H])/C(C#N)=N\C([H])([H])[H],-42.87978744506836,OK
334,[H]C(=O)/C(=N/C([H])([H])[H])N([H])[H],-45.38108825683594,OK
335,[H]C#CC(=O)C([H])([H])C([H])([H])[H],-48.87421417236328,OK
336,[H]C([H])([H])C([H])([H])C(=O)C#N,-45.43479919433594,OK
337,[H]/N=C(\C#N)N([H])C([H])([H])[H],-42.99755859375,OK
338,[H]C#CC(=O)N([H])C([H])([H])[H],-44.49070358276367,OK
339,[H]C#CC(=O)OC([H])([H])[H],-41.8545150756836,OK
340,[H]C([H])([H])OC(=O)C#N,-38.37733459472656,OK
341,[H]C#CC(=O)C([H])([H])O[H],-41.1623420715332,OK
342,[H]OC([H])([H])C(=O)C#N,-37.70508193969727,OK
343,[H]C(=O)C(=O)C([H])([H])C([H])([H])[H],-47.735931396484375,OK
344,[H]/N=C(\C([H])=O)N([H])C([H])([H])[H],-45.235939025878906,OK
345,[H]C(=O)C(=O)N([H])C([H])([H])[H],-43.22749710083008,OK
346,[H]C(=O)C(=O)OC([H])([H])[H],-40.6417350769043,OK
347,[H]OC([H])([H])C(=O)C([H])=O,-39.79303741455078,OK
348,[H]C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H],-59.98102951049805,OK
349,[H]OC([H])([H])C(=O)C([H])([H])C([H])([H])[H],-52.26445007324219,OK
350,[H]N(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])[H],-55.58837890625,OK
351,[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])[H],-53.07989501953125,OK
352,[H]OC([H])([H])C(=O)N([H])C([H])([H])[H],-47.8571891784668,OK
353,[H]N(C(=O)N([H])C([H])([H])[H])C([H])([H])[H],-50.90241241455078,OK
354,[H]N(C(=O)OC([H])([H])[H])C([H])([H])[H],-48.5128173828125,OK
355,[H]N([H])C([H])([H])C(=O)OC([H])([H])[H],-48.047637939453125,OK
356,[H]OC([H])([H])C(=O)OC([H])([H])[H],-45.56802749633789,OK
357,[H]OC([H])([H])C(=O)C([H])([H])O[H],-44.517696380615234,OK
358,[H]C([H])([H])[NH2+]C(OC([H])([H])[H])C([H])([H])[H],-54.6357307434082,OK
359,[H]C#C[C@@]([H])(C([H])([H])[H])C([H])([H])O[H],-53.1556510925293,OK
360,[H]OC([H])([H])[C@@]([H])(C#N)C([H])([H])[H],-49.93434143066406,OK
361,[H]C#C[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-60.6284408569336,OK
362,[H]C([H])([H])C([H])([H])[C@]([H])(C#N)C([H])([H])[H],-57.42672729492188,OK
363,[H]N([H])[C@@]([H])(C#N)C([H])([H])C([H])([H])[H],-52.43814086914063,OK
364,[H]C#C[C@]([H])(O[H])C([H])([H])C([H])([H])[H],-53.1910514831543,OK
365,[H]O[C@@]([H])(C#N)C([H])([H])C([H])([H])[H],-49.91839218139648,OK
366,[H]N(C([H])([H])[H])[C@]([H])(C#N)C([H])([H])[H],-52.13266372680664,OK
367,[H]C#C[C@@]([H])(OC([H])([H])[H])C([H])([H])[H],-52.84024429321289,OK
368,[H]C([H])([H])O[C@]([H])(C#N)C([H])([H])[H],-49.67498779296875,OK
369,[H]OC([H])([H])[C@@]([H])(C#N)N([H])[H],-44.8643684387207,OK
370,[H]N([H])C([H])([H])[C@]([H])(C#N)N([H])[H],-47.36035919189453,OK
371,[H]O[C@@]([H])(C#N)C([H])([H])N([H])[H],-44.87125015258789,OK
372,[H]C#C[C@]([H])(O[H])C([H])([H])O[H],-45.74568939208984,OK
373,[H]OC([H])([H])[C@]([H])(C#N)O[H],-42.41561508178711,OK
374,[H]OC([H])([H])[C@@]([H])(C([H])=O)C([H])([H])[H],-52.0949821472168,OK
375,[H]C(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-59.55479431152344,OK
376,[H]O[C@@]([H])(C([H])=O)C([H])([H])C([H])([H])[H],-52.272422790527344,OK
377,[H]C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])[H],-55.23122787475586,OK
378,[H]C(=O)[C@@]([H])(OC([H])([H])[H])C([H])([H])[H],-51.876800537109375,OK
379,[H]OC([H])([H])[C@@]([H])(O[H])C([H])=O,-44.78450393676758,OK
380,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])O[H],-56.525020599365234,OK
381,[H]C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-71.49713897705078,OK
382,[H]OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-64.0221939086914,OK
383,[H]C([H])([H])O[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-63.93119812011719,OK
384,[H]OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-64.19895935058594,OK
385,[H]OC([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[H],-56.751556396484375,OK
386,[H]OC([H])([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])[H],-56.47272109985352,OK
387,[H]OC([H])([H])C([H])(O[H])C([H])([H])O[H],-49.24970245361328,OK
388,[H]C#CC1(C([H])([H])[H])C([H])([H])C1([H])[H],-55.22431945800781,OK
389,[H]C([H])([H])C1(C#N)C([H])([H])C1([H])[H],-52.005889892578125,OK
390,[H]C#C[C@@]1(C([H])([H])[H])N([H])C1([H])[H],-50.081634521484375,OK
391,[H]N1C([H])([H])[C@]1(C#N)C([H])([H])[H],-46.81929397583008,OK
392,[H]C#C[C@@]1(C([H])([H])[H])OC1([H])[H],-47.72548294067383,OK
393,[H]C([H])([H])[C@]1(C#N)OC1([H])[H],-44.40808868408203,OK
394,[H]N([H])C1(C#N)C([H])([H])C1([H])[H],-47.03872299194336,OK
395,[H]C#CC1(O[H])C([H])([H])C1([H])[H],-47.72828674316406,OK
396,[H]OC1(C#N)C([H])([H])C1([H])[H],-44.451271057128906,OK
397,[H]C(=O)C1(C([H])([H])[H])C([H])([H])C1([H])[H],-54.29608154296875,OK
398,[H]C(=O)[C@@]1(C([H])([H])[H])N([H])C1([H])[H],-49.16828918457031,OK
399,[H]C(=O)[C@@]1(C([H])([H])[H])OC1([H])[H],-46.761138916015625,OK
400,[H]OC1(C([H])=O)C([H])([H])C1([H])[H],-46.900760650634766,OK
401,[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],-58.58876037597656,OK
402,[H]OC([H])([H])[C@@]1(C([H])([H])[H])N([H])C1([H])[H],-53.64034271240234,OK
403,[H]OC([H])([H])[C@@]1(C([H])([H])[H])OC1([H])[H],-51.2680549621582,OK
404,[H]C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],-66.07284545898438,OK
405,[H]C([H])([H])C([H])([H])[C@]1(C([H])([H])[H])OC1([H])[H],-58.72835540771485,OK
406,[H]OC1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],-58.68546676635742,OK
407,[H]C([H])([H])OC1(C([H])([H])[H])C([H])([H])C1([H])[H],-58.40393829345703,OK
408,[H]OC([H])([H])C1(O[H])C([H])([H])C1([H])[H],-51.22282791137695,OK
409,[H]C1([H])C(=O)[C@@]([H])(C([H])([H])[H])C1([H])[H],-54.52199172973633,OK
410,[H]N1C(=O)[C@@]([H])(C([H])([H])[H])C1([H])[H],-50.2486572265625,OK
411,[H][N-]C1OC([H])([H])[C@]1([H])C([H])([H])[H],-49.585899353027344,OK
412,[H]C([H])([H])[C@]1([H])C(=O)OC1([H])[H],-47.814083099365234,OK
413,[H]N1C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],-49.37035369873047,OK
414,[H]C1([H])O[C@]([H])(C([H])([H])[H])C1=O,-46.93513107299805,OK
415,[H]C([H])([H])N1C(=O)C([H])([H])C1([H])[H],-50.19195175170898,OK
416,[H][N-]C1OC([H])([H])[C@]1([H])N([H])[H],-44.57345199584961,OK
417,[H]N([H])[C@]1([H])C(=O)OC1([H])[H],-42.77840042114258,OK
418,[H]O[C@]1([H])C(=O)C([H])([H])C1([H])[H],-47.027374267578125,OK
419,[H]O[C@]1([H])C(=O)N([H])C1([H])[H],-42.7132568359375,OK
420,[H][N-]C1OC([H])([H])[C@]1([H])O[H],-42.06262969970703,OK
421,[H]O[C@]1([H])C(=O)OC1([H])[H],-40.23111343383789,OK
422,[H]C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H],-66.06565856933594,OK
423,[H]O[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H],-58.69493865966797,OK
424,[H]C([H])([H])[C@@]1([H])C([H])([H])O[C@@]1([H])C([H])([H])[H],-58.67507553100586,OK
425,[H]O[C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])[H],-51.25303268432617,OK
426,[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@@]1([H])O[H],-51.38163375854492,OK
427,[H][N-]C1N([H])C([H])=NC1([H])[H],-43.13315200805664,OK
428,[H]C1=C([H])C([H])([H])C(=O)C1([H])[H],-50.09273910522461,OK
429,[H]C1=C([H])C([H])([H])C(=O)N1[H],-45.87432098388672,OK
430,[H]C1=NC([H])([H])C(=O)N1[H],-41.3366584777832,OK
431,[H]C1=NC([H])([H])C(=O)O1,-38.76586151123047,OK
432,[H][N-]C1OC([H])([H])C([H])=C1[H],-45.21272659301758,OK
433,[H]C1=C([H])C([H])([H])C([H])([H])C1=O,-50.29464721679688,OK
434,[H]C1=C([H])C([H])([H])N([H])C1=O,-45.90555953979492,OK
435,[H][N-]C1OC([H])([H])C([H])([H])C1([H])[H],-50.19720077514648,OK
436,[H][N-]C1OC([H])([H])OC1([H])[H],-42.61749649047852,OK
437,[H][N-]C1OC([H])([H])C([H])([H])O1,-42.88983154296875,OK
438,[H]C1([H])C(=O)C([H])([H])C([H])([H])C1([H])[H],-55.18586730957031,OK
439,[H]N1C(=O)C([H])([H])C([H])([H])C1([H])[H],-50.91381454467773,OK
440,[H]C1([H])OC(=O)C([H])([H])C1([H])[H],-48.36155319213867,OK
441,[H]C1([H])OC([H])([H])C([H])([H])C1=O,-47.49949264526367,OK
442,[H]C1([H])OC(=O)C([H])([H])O1,-40.74946212768555,OK
443,[H]N1C(=O)N([H])C([H])([H])C1([H])[H],-46.28178405761719,OK
444,[H]N1C(=O)OC([H])([H])C1([H])[H],-43.7728385925293,OK
445,[H]C1([H])OC(=O)OC1([H])[H],-41.21390914916992,OK
446,[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],-61.90057373046875,OK
447,[H]C1=C(C([H])([H])[H])C([H])([H])OC1([H])[H],-54.29477310180664,OK
448,[H]C([H])([H])C1=NC([H])([H])C([H])([H])O1,-50.24071502685547,OK
449,[H]C1=C([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-61.724979400634766,OK
450,[H][C+]1[NH2+]C([H])([H])[C@]([H])(C([H])([H])[H])O1,-50.05834197998047,OK
451,[H]OC1([H])C([H])([H])C([H])=C([H])C1([H])[H],-54.33047866821289,OK
452,[H]C1=C([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-61.72957992553711,OK
453,[H][C+]1[NH2+][C@@]([H])(C([H])([H])[H])C([H])([H])O1,-49.997501373291016,OK
454,[H]C1=C([H])[C@@]([H])(C([H])([H])[H])OC1([H])[H],-54.24274826049805,OK
455,[H]O[C@]1([H])C([H])=C([H])C([H])([H])C1([H])[H],-54.33790588378906,OK
456,[H]C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-66.82355499267578,OK
457,[H]C1([H])O[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-59.38540267944336,OK
458,[H]C1([H])OC([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],-59.25897979736328,OK
459,[H]C1([H])OC([H])([H])[C@]([H])(C([H])([H])[H])O1,-51.90428161621094,OK
460,[H]C([H])([H])C1([H])OC([H])([H])C([H])([H])O1,-52.02629852294922,OK
461,[H]OC1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-59.40874481201172,OK
462,[H]O[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],-51.81348037719727,OK
463,[H]C([H])([H])[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],-66.0166244506836,OK
464,[H]O[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],-58.60783386230469,OK
465,[H]C([H])([H])[N@H+]1[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-60.74501419067383,OK
466,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@@]1([H])C([H])([H])[H],-51.13653945922852,OK
467,[H]O[C@]1([H])[C@]([H])(O[H])[C@]1([H])O[H],-43.7864990234375,OK
468,[H]C1([H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])[C@@]12[H],-60.58909606933594,OK
469,[H]C1([H])O[C@@]2(C([H])([H])[H])C([H])([H])[C@@]12[H],-52.99616622924805,OK
470,[H]C([H])([H])[C@@]12C([H])([H])O[C@]1([H])C2([H])[H],-52.88282775878906,OK
471,[H]C([H])([H])[C@@]12O[C@]1([H])C([H])([H])C2([H])[H],-53.24139404296875,OK
472,[H]O[C@@]12C([H])([H])C([H])([H])[C@]1([H])C2([H])[H],-53.13467025756836,OK
473,[H]O[C@@]12C([H])([H])O[C@]1([H])C2([H])[H],-45.37504577636719,OK
474,[H]C#CC#CC#C[H],-39.46176528930664,OK
475,[H]C#CC#CC#N,-35.84700393676758,OK
476,N#CC#CC#N,-32.26704788208008,OK
477,[H]C#CC([H])([H])C([H])([H])C#C[H],-49.72053909301758,OK
478,[H]C#CC([H])([H])C([H])([H])C#N,-46.47174453735352,OK
479,[H]C([H])(C#N)C([H])([H])C#N,-43.1629753112793,OK
480,[H]C#CC#CC([H])=O,-38.06451416015625,OK
481,[H]C(=O)C#CC#N,-34.45829772949219,OK
482,[H]C(=O)C#CC([H])=O,-36.59178161621094,OK
483,[H]C#CC([H])([H])O[C+]([H])[N-][H],-43.39019393920898,OK
484,[H][N-][C+]([H])OC([H])([H])C#N,-40.038455963134766,OK
485,[H]C#CC([H])([H])C([H])([H])C([H])=O,-48.61034393310547,OK
486,[H]C(=O)C([H])([H])C([H])([H])C#N,-45.34307098388672,OK
487,[H]C#CC([H])([H])N([H])C([H])=O,-44.33314895629883,OK
488,[H]C(=O)N([H])C([H])([H])C#N,-41.02326202392578,OK
489,[H]C#CC([H])([H])OC([H])=O,-41.57151794433594,OK
490,[H]C(=O)OC([H])([H])C#N,-38.18296432495117,OK
491,[H][N-][C+]([H])OC([H])([H])C([H])=O,-42.3650016784668,OK
492,[H]C(=O)C([H])([H])C([H])([H])C([H])=O,-47.5235481262207,OK
493,[H]C(=O)N([H])C([H])([H])C([H])=O,-43.2902717590332,OK
494,[H]C(=O)OC([H])([H])C([H])=O,-40.52711868286133,OK
495,[H]C([H])([H])C#CC#CC([H])([H])[H],-50.6926383972168,OK
496,[H]C#CC([H])([H])C#CC([H])([H])[H],-49.94968795776367,OK
497,[H]C([H])([H])C#CC([H])([H])C#N,-46.69501876831055,OK
498,[H]C(=O)C([H])([H])C#CC([H])([H])[H],-48.99051284790039,OK
499,[H]C(=O)N([H])/C([H])=N/C([H])([H])[H],-45.47123336791992,OK
500,[H]C(=O)O[C+]([H])[NH2+]C([H])([H])[H],-42.89750289916992,OK
501,[H]C#CC#CC([H])([H])C([H])([H])[H],-50.26419448852539,OK
502,[H]C([H])([H])C([H])([H])C#CC#N,-46.84040832519531,OK
503,[H]C#CC#CC([H])([H])O[H],-42.549930572509766,OK
504,[H]OC([H])([H])C#CC#N,-39.08967590332031,OK
505,[H]C(=O)C#CC([H])([H])C([H])([H])[H],-48.904144287109375,OK
506,[H]OC([H])([H])C#CC([H])=O,-41.17621994018555,OK
507,[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],-60.988616943359375,OK
508,[H]OC([H])([H])C#CC([H])([H])C([H])([H])[H],-53.3082275390625,OK
509,[H]OC([H])([H])C#CC([H])([H])O[H],-45.60892868041992,OK
510,[H][C+]([NH2+]C([H])([H])C([H])([H])[H])OC([H])([H])[H],-54.23722457885742,OK
511,[H]OC([H])([H])C([H])([H])C#CC([H])([H])[H],-53.498512268066406,OK
512,[H]C([H])([H])C#CC([H])([H])C([H])([H])C([H])([H])[H],-61.01152420043945,OK
513,[H]C([H])([H])C#CC([H])([H])OC([H])([H])[H],-53.13197708129883,OK
514,[H][C+]([NH2+]C([H])([H])[H])OC([H])([H])C([H])([H])[H],-54.408817291259766,OK
515,[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-60.65129852294922,OK
516,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C#N,-57.44503784179688,OK
517,[H]N(C([H])([H])C#N)C([H])([H])C([H])([H])[H],-52.16292572021485,OK
518,[H]C#CC([H])([H])OC([H])([H])C([H])([H])[H],-52.89768981933594,OK
519,[H]C([H])(C#N)OC([H])([H])C([H])([H])[H],-49.61272811889648,OK
520,[H]C#CC([H])([H])C([H])([H])OC([H])([H])[H],-52.93121337890625,OK
521,[H]C([H])([H])OC([H])([H])C([H])([H])C#N,-49.69887924194336,OK
522,[H]C#CC([H])([H])C([H])([H])C([H])([H])O[H],-53.10939025878906,OK
523,[H]OC([H])([H])C([H])([H])C([H])([H])C#N,-49.88971328735352,OK
524,[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-59.568504333496094,OK
525,[H]C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H],-55.373626708984375,OK
526,[H]C(=O)OC([H])([H])C([H])([H])C([H])([H])[H],-52.69654083251953,OK
527,[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],-51.91266250610352,OK
528,[H]C(=O)C([H])([H])C([H])([H])OC([H])([H])[H],-51.807735443115234,OK
529,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])=O,-52.03598403930664,OK
530,[H]OC([H])([H])C([H])([H])N([H])C([H])=O,-47.8930778503418,OK
531,[H][N-][C+]([H])OC([H])([H])C([H])([H])O[H],-47.02753829956055,OK
532,[H]OC([H])([H])C([H])([H])OC([H])=O,-45.20467758178711,OK
533,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-71.55387115478516,OK
534,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-64.02983856201172,OK
535,[H]C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-63.83454513549805,OK
536,[H]C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H],-63.98516082763672,OK
537,[H]OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],-56.531959533691406,OK
538,[H]OC([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H],-56.28724670410156,OK
539,[H]C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H],-56.0731201171875,OK
540,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])O[H],-56.50765609741211,OK
541,[H]C#CC1([H])C([H])([H])C([H])([H])C1([H])[H],-55.1788215637207,OK
542,[H]C#C[C@]1([H])OC([H])([H])C1([H])[H],-47.58156204223633,OK
543,[H]C#CC1([H])C([H])([H])OC1([H])[H],-47.56221389770508,OK
544,[H]C1([H])C([H])([H])C([H])(C#N)C1([H])[H],-51.962379455566406,OK
545,[H]N1C([H])([H])C([H])([H])[C@]1([H])C#N,-46.77822494506836,OK
546,[H]C1([H])O[C@@]([H])(C#N)C1([H])[H],-44.2758674621582,OK
547,[H]C1([H])OC([H])([H])C1([H])C#N,-44.28536605834961,OK
548,[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],-54.08772659301758,OK
549,[H]C(=O)[C@]1([H])OC([H])([H])C1([H])[H],-46.53109359741211,OK
550,[H]C(=O)C1([H])C([H])([H])OC1([H])[H],-46.46807098388672,OK
551,[H]C(=O)N1C([H])([H])C([H])([H])C1([H])[H],-49.7769775390625,OK
552,[H]C([H])([H])[NH2+]C1OC([H])([H])C1([H])[H],-49.3636360168457,OK
553,[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],-66.05891418457031,OK
554,[H]C([H])([H])C([H])([H])[C@]1([H])OC([H])([H])C1([H])[H],-58.65183639526367,OK
555,[H]C([H])([H])C([H])([H])C1([H])C([H])([H])OC1([H])[H],-58.50288009643555,OK
556,[H]C([H])([H])OC1([H])C([H])([H])C([H])([H])C1([H])[H],-58.43838882446289,OK
557,[H]C([H])([H])OC1([H])C([H])([H])OC1([H])[H],-50.80902099609375,OK
558,[H]OC([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],-58.54035186767578,OK
559,[H]OC([H])([H])[C@]1([H])OC([H])([H])C1([H])[H],-51.16740036010742,OK
560,[H]OC([H])([H])C1([H])C([H])([H])OC1([H])[H],-50.97553253173828,OK
561,[H]C#CC([H])([H])C1([H])C([H])([H])C1([H])[H],-55.08319854736328,OK
562,[H]C#CC([H])([H])[C@]1([H])OC1([H])[H],-47.59027099609375,OK
563,[H]C#CC([H])([H])[NH+]1C([H])([H])C1([H])[H],-49.76168441772461,OK
564,[H]C([H])(C#N)C1([H])C([H])([H])C1([H])[H],-51.87345504760742,OK
565,[H]N1C([H])([H])[C@]1([H])C([H])([H])C#N,-46.72959899902344,OK
566,[H]C([H])(C#N)[C@]1([H])OC1([H])[H],-44.33559799194336,OK
567,[H]C([H])(C#N)[NH+]1C([H])([H])C1([H])[H],-46.47032928466797,OK
568,[H][N-][C+]([H])OC1([H])C([H])([H])C1([H])[H],-48.90882110595703,OK
569,[H]C(=O)C([H])([H])C1([H])C([H])([H])C1([H])[H],-54.014251708984375,OK
570,[H]C(=O)C([H])([H])[C@]1([H])N([H])C1([H])[H],-48.90969467163086,OK
571,[H]C(=O)C([H])([H])[C@]1([H])OC1([H])[H],-46.5246467590332,OK
572,[H]C(=O)C([H])([H])[NH+]1C([H])([H])C1([H])[H],-48.711761474609375,OK
573,[H]C(=O)N([H])C1([H])C([H])([H])C1([H])[H],-49.76386260986328,OK
574,[H]C(=O)OC1([H])C([H])([H])C1([H])[H],-47.08781051635742,OK
575,[H]C([H])([H])C#CC1([H])C([H])([H])C1([H])[H],-55.487937927246094,OK
576,[H]N1C([H])([H])[C@]1([H])C#CC([H])([H])[H],-50.397342681884766,OK
577,[H]C([H])([H])C#C[C@]1([H])OC1([H])[H],-47.917816162109375,OK
578,[H]C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-66.01262664794922,OK
579,[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])OC1([H])[H],-58.56633758544922,OK
580,[H]C([H])([H])C([H])([H])C([H])([H])[NH+]1C([H])([H])C1([H])[H],-60.75813293457031,OK
581,[H]C([H])([H])C([H])([H])OC1([H])C([H])([H])C1([H])[H],-58.41212844848633,OK
582,[H]C([H])([H])OC([H])([H])C1([H])C([H])([H])C1([H])[H],-58.2861442565918,OK
583,[H]N1C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-53.18474197387695,OK
584,[H]C([H])([H])OC([H])([H])[C@]1([H])OC1([H])[H],-50.77558135986328,OK
585,[H]OC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-58.48922348022461,OK
586,[H]OC([H])([H])C([H])([H])[C@]1([H])OC1([H])[H],-51.03781509399414,OK
587,[H]OC([H])([H])C([H])([H])[NH+]1C([H])([H])C1([H])[H],-53.32387161254883,OK
588,[H]C#C[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],-55.232940673828125,OK
589,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C#N,-52.01459884643555,OK
590,[H]C#C[C@]1([H])N([H])[C@]1([H])C([H])([H])[H],-50.12590789794922,OK
591,[H]N1[C@@]([H])(C#N)[C@@]1([H])C([H])([H])[H],-46.85820388793945,OK
592,[H]C#C[C@]1([H])O[C@]1([H])C([H])([H])[H],-47.7530517578125,OK
593,[H]C([H])([H])[C@@]1([H])O[C@@]1([H])C#N,-44.424903869628906,OK
594,[H]C#C[C@@]1([H])[N@@H+](C([H])([H])[H])C1([H])[H],-49.86715698242188,OK
595,[H]C([H])([H])[N@H+]1C([H])([H])[C@@]1([H])C#N,-46.5911750793457,OK
596,[H]C#C[C@]1([H])C([H])([H])[C@]1([H])O[H],-47.76210784912109,OK
597,[H]O[C@@]1([H])C([H])([H])[C@@]1([H])C#N,-44.500770568847656,OK
598,[H]C(=O)[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],-54.17409133911133,OK
599,[H]C(=O)N1C([H])([H])[C@]1([H])C([H])([H])[H],-49.420536041259766,OK
600,[H]C(=O)[C@]1([H])N([H])[C@]1([H])C([H])([H])[H],-49.09843444824219,OK
601,[H]C(=O)[C@]1([H])O[C@]1([H])C([H])([H])[H],-46.63044357299805,OK
602,[H]C(=O)[C@@]1([H])[N@@H+](C([H])([H])[H])C1([H])[H],-48.785911560058594,OK
603,[H]O[C@@]1([H])C([H])([H])[C@@]1([H])C([H])=O,-46.6811637878418,OK
604,[H]OC([H])([H])[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],-58.49036407470703,OK
605,[H]OC([H])([H])[C@]1([H])N([H])[C@]1([H])C([H])([H])[H],-53.58366012573242,OK
606,[H]OC([H])([H])[C@]1([H])O[C@]1([H])C([H])([H])[H],-51.21425628662109,OK
607,[H]C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])([H])[H],-66.03453063964844,OK
608,[H]O[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],-58.57537460327149,OK
609,[H]C([H])([H])[N@@H+]1C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],-60.71141052246094,OK
610,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]1([H])C([H])([H])[H],-58.72952651977539,OK
611,[H]C([H])([H])C([H])([H])[N@H+]1C([H])([H])[C@@]1([H])C([H])([H])[H],-60.80754852294922,OK
612,[H]OC([H])([H])[C@@]1([H])[N@@H+](C([H])([H])[H])C1([H])[H],-53.13725662231445,OK
613,[H]C([H])([H])O[C@@]1([H])C([H])([H])[C@@]1([H])C([H])([H])[H],-58.34339141845703,OK
614,[H]O[C@]1([H])C([H])([H])[C@]1([H])OC([H])([H])[H],-50.820098876953125,OK
615,[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],-51.04037094116211,OK
616,[H]C([H])([H])C(=O)C1([H])C([H])([H])C1([H])[H],-54.515926361083984,OK
617,[H]N1C([H])([H])[C@]1([H])C(=O)C([H])([H])[H],-49.426605224609375,OK
618,[H]C([H])([H])C(=O)[C@]1([H])OC1([H])[H],-46.8549919128418,OK
619,[H]C([H])([H])C(=O)N1C([H])([H])C1([H])[H],-49.60456466674805,OK
620,[H]N([H])C(=O)C1([H])C([H])([H])C1([H])[H],-50.27127456665039,OK
621,[H]N([H])C(=O)[C@]1([H])N([H])C1([H])[H],-45.19509506225586,OK
622,[H]N([H])C(=O)[C@]1([H])OC1([H])[H],-42.67507553100586,OK
623,[H]N([H])C(=O)N1C([H])([H])C1([H])[H],-45.21482467651367,OK
624,[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-66.03975677490234,OK
625,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]1([H])OC1([H])[H],-58.543643951416016,OK
